,0
231880,133873
377266,133874
405374,133875
352102,133876
457176,133877
94205,133878
155432,133879
82517,133880
38118,133881
258595,133882
22932,133883
225615,133884
161283,133885
126533,133886
368308,133887
301734,133888
31612,133889
175221,133890
436432,133891
217184,133892
385464,133893
149785,133894
228591,133895
461723,133896
149227,133897
22541,133898
246151,133899
217531,133900
17271,133901
165715,133902
33950,133903
314002,133904
332516,133905
378684,133906
335391,133907
108304,133908
115749,133909
11536,133910
227465,133911
308072,133912
148424,133913
378060,133914
390268,133915
148534,133916
387589,133917
55160,133918
283832,133919
287103,133920
56385,133921
48793,133922
92079,133923
460693,133924
214699,133925
83652,133926
68168,133927
90969,133928
141975,133929
355649,133930
311279,133931
379697,133932
139214,133933
17947,133934
387162,133935
199964,133936
289686,133937
294707,133938
403382,133939
36162,133940
184222,133941
32017,133942
60380,133943
458290,133944
6564,133945
278846,133946
160645,133947
168896,133948
378042,133949
48699,133950
78012,133951
323772,133952
110582,133953
391105,133954
293697,133955
453873,133956
349893,133957
287343,133958
106610,133959
126698,133960
465258,133961
70562,133962
372998,133963
376821,133964
326313,133965
215744,133966
48493,133967
363229,133968
168694,133969
323582,133970
181080,133971
108183,133972
350486,133973
61061,133974
166818,133975
165646,133976
391504,133977
128422,133978
85163,133979
419879,133980
189974,133981
94863,133982
29089,133983
381027,133984
155018,133985
394775,133986
294829,133987
312666,133988
81910,133989
5879,133990
200246,133991
49170,133992
407097,133993
426450,133994
79732,133995
273448,133996
235469,133997
45206,133998
238648,133999
279845,134000
274343,134001
237138,134002
121913,134003
359341,134004
394151,134005
461960,134006
105877,134007
324130,134008
221615,134009
6227,134010
329663,134011
50044,134012
112829,134013
234599,134014
365924,134015
397486,134016
212678,134017
305193,134018
90935,134019
52112,134020
273350,134021
275753,134022
349432,134023
12334,134024
157258,134025
207524,134026
118999,134027
66202,134028
36112,134029
247174,134030
463742,134031
457801,134032
172680,134033
452203,134034
405513,134035
266081,134036
176949,134037
437956,134038
231357,134039
51767,134040
104427,134041
425080,134042
253008,134043
70623,134044
171631,134045
110490,134046
316154,134047
130187,134048
52119,134049
460583,134050
407585,134051
152106,134052
373448,134053
336101,134054
380972,134055
456325,134056
183794,134057
91153,134058
50789,134059
10050,134060
395858,134061
171982,134062
246758,134063
99298,134064
174236,134065
433608,134066
358255,134067
62809,134068
265729,134069
319407,134070
410738,134071
299167,134072
222819,134073
7264,134074
368309,134075
12355,134076
430380,134077
263995,134078
259939,134079
354600,134080
429982,134081
60899,134082
226156,134083
433265,134084
24900,134085
285934,134086
412131,134087
214268,134088
407199,134089
215238,134090
183701,134091
61504,134092
10633,134093
136269,134094
319498,134095
386779,134096
281367,134097
432957,134098
100211,134099
389005,134100
269948,134101
398266,134102
196826,134103
423543,134104
141075,134105
344010,134106
117050,134107
462468,134108
116966,134109
194479,134110
114668,134111
279388,134112
405438,134113
284868,134114
80150,134115
159366,134116
277481,134117
255043,134118
234205,134119
293418,134120
142004,134121
352906,134122
348225,134123
6159,134124
10353,134125
407932,134126
182258,134127
324784,134128
200197,134129
192734,134130
28489,134131
379920,134132
355524,134133
330718,134134
16571,134135
319743,134136
445631,134137
216311,134138
189916,134139
356247,134140
439119,134141
174345,134142
98378,134143
41839,134144
136692,134145
464545,134146
171483,134147
52548,134148
287845,134149
412439,134150
222217,134151
237334,134152
59106,134153
3361,134154
367959,134155
400236,134156
461737,134157
268647,134158
424690,134159
119039,134160
14617,134161
82371,134162
186518,134163
38548,134164
247054,134165
277405,134166
270252,134167
302078,134168
347047,134169
236475,134170
447138,134171
205461,134172
52503,134173
223935,134174
422590,134175
201585,134176
400876,134177
197066,134178
305393,134179
36127,134180
266988,134181
310728,134182
373552,134183
207002,134184
153661,134185
173941,134186
30436,134187
410394,134188
207636,134189
108966,134190
296888,134191
446279,134192
444155,134193
326517,134194
129282,134195
426903,134196
345356,134197
271482,134198
134757,134199
194713,134200
259726,134201
95628,134202
21020,134203
348946,134204
410662,134205
319871,134206
310682,134207
187758,134208
149481,134209
268174,134210
27073,134211
333688,134212
319697,134213
422698,134214
133130,134215
28840,134216
87140,134217
410511,134218
244316,134219
458646,134220
230684,134221
428520,134222
252875,134223
343272,134224
236696,134225
256304,134226
392400,134227
84349,134228
407532,134229
131976,134230
302082,134231
414859,134232
268508,134233
444600,134234
59381,134235
19677,134236
297324,134237
125473,134238
399778,134239
300259,134240
131745,134241
176570,134242
388045,134243
433061,134244
252785,134245
122773,134246
368488,134247
378171,134248
124083,134249
113587,134250
296368,134251
168605,134252
282622,134253
413630,134254
20722,134255
137416,134256
455515,134257
201446,134258
232581,134259
285021,134260
68837,134261
196152,134262
24256,134263
34522,134264
130844,134265
36773,134266
156142,134267
425076,134268
295880,134269
436854,134270
449353,134271
273719,134272
75016,134273
143968,134274
270976,134275
322330,134276
407523,134277
69542,134278
332281,134279
232675,134280
166725,134281
346585,134282
162688,134283
114682,134284
440661,134285
70434,134286
376599,134287
345083,134288
10071,134289
21605,134290
17576,134291
354984,134292
56732,134293
180659,134294
257547,134295
165249,134296
160110,134297
384945,134298
343126,134299
427947,134300
113993,134301
304082,134302
428305,134303
433843,134304
101969,134305
338047,134306
394297,134307
322498,134308
357615,134309
315128,134310
347796,134311
446735,134312
435002,134313
438367,134314
66335,134315
372989,134316
147844,134317
94276,134318
280247,134319
202487,134320
66644,134321
281038,134322
182772,134323
329294,134324
202728,134325
340467,134326
348148,134327
115188,134328
132764,134329
176689,134330
200578,134331
286007,134332
391709,134333
194854,134334
277400,134335
270173,134336
242443,134337
449438,134338
419008,134339
285764,134340
33685,134341
418938,134342
49867,134343
394741,134344
119128,134345
161431,134346
91773,134347
229218,134348
93303,134349
97257,134350
168004,134351
232584,134352
55469,134353
291187,134354
300798,134355
344236,134356
71331,134357
428713,134358
291316,134359
280424,134360
109994,134361
25197,134362
460307,134363
312888,134364
450041,134365
53094,134366
284496,134367
63024,134368
167825,134369
246027,134370
159573,134371
311773,134372
134494,134373
131777,134374
457147,134375
261701,134376
332522,134377
214100,134378
233346,134379
102305,134380
73905,134381
271183,134382
72593,134383
387885,134384
66318,134385
43466,134386
405394,134387
351333,134388
419706,134389
456076,134390
442149,134391
40794,134392
256035,134393
462693,134394
214812,134395
141752,134396
457408,134397
395682,134398
296206,134399
260404,134400
246301,134401
138534,134402
7699,134403
118876,134404
375644,134405
5991,134406
393996,134407
41171,134408
291341,134409
322260,134410
464155,134411
172520,134412
310288,134413
386457,134414
334434,134415
339100,134416
262006,134417
360975,134418
440126,134419
43844,134420
433658,134421
45106,134422
434312,134423
168069,134424
46583,134425
327289,134426
428614,134427
390969,134428
260653,134429
26375,134430
257398,134431
64619,134432
205164,134433
114248,134434
6029,134435
291649,134436
97977,134437
260254,134438
448057,134439
249082,134440
405472,134441
130124,134442
78325,134443
208081,134444
301851,134445
52173,134446
228992,134447
376539,134448
96016,134449
349987,134450
127264,134451
431758,134452
167039,134453
444549,134454
140674,134455
132585,134456
198265,134457
192651,134458
52616,134459
47443,134460
73313,134461
290047,134462
285225,134463
142758,134464
228021,134465
5822,134466
346675,134467
149084,134468
444876,134469
11572,134470
55986,134471
283791,134472
65995,134473
412859,134474
341023,134475
220210,134476
439833,134477
284214,134478
159770,134479
423008,134480
145878,134481
431496,134482
111803,134483
34876,134484
182690,134485
395245,134486
120513,134487
257580,134488
437031,134489
303325,134490
412900,134491
42289,134492
339000,134493
291169,134494
382576,134495
175569,134496
58428,134497
197866,134498
464708,134499
124280,134500
171634,134501
400390,134502
394771,134503
283568,134504
324503,134505
306027,134506
395249,134507
391571,134508
396987,134509
402949,134510
410912,134511
254772,134512
256277,134513
406477,134514
206621,134515
28797,134516
282256,134517
187268,134518
101449,134519
183431,134520
415569,134521
255631,134522
46979,134523
144815,134524
342912,134525
52941,134526
345805,134527
400475,134528
437093,134529
464683,134530
134008,134531
210751,134532
365130,134533
50137,134534
368964,134535
223756,134536
454065,134537
185178,134538
464668,134539
184854,134540
125973,134541
9997,134542
446372,134543
74366,134544
327835,134545
76402,134546
38584,134547
426474,134548
432653,134549
181120,134550
234768,134551
264500,134552
160919,134553
330747,134554
343339,134555
413768,134556
2073,134557
25811,134558
232333,134559
209659,134560
12284,134561
169594,134562
208829,134563
416594,134564
73748,134565
311065,134566
349705,134567
283828,134568
206033,134569
94461,134570
24519,134571
229393,134572
242560,134573
372992,134574
319987,134575
242037,134576
293461,134577
143389,134578
401003,134579
394653,134580
105128,134581
127937,134582
222932,134583
87751,134584
130170,134585
278980,134586
51961,134587
165105,134588
392235,134589
284461,134590
56173,134591
305856,134592
132524,134593
242097,134594
85316,134595
304073,134596
39518,134597
38228,134598
2129,134599
116817,134600
458085,134601
389170,134602
385698,134603
372860,134604
354384,134605
380839,134606
269603,134607
123309,134608
450560,134609
439612,134610
277110,134611
39086,134612
14014,134613
102303,134614
118278,134615
62071,134616
237445,134617
300754,134618
271918,134619
453411,134620
186903,134621
218867,134622
400514,134623
384062,134624
128435,134625
79415,134626
112161,134627
302976,134628
59023,134629
255932,134630
81172,134631
160401,134632
200851,134633
318801,134634
257788,134635
443449,134636
371715,134637
459045,134638
32662,134639
207795,134640
13672,134641
210559,134642
274246,134643
222357,134644
267033,134645
152019,134646
153813,134647
186027,134648
411045,134649
407187,134650
122364,134651
124830,134652
403505,134653
17897,134654
266026,134655
75764,134656
410235,134657
82051,134658
448619,134659
153508,134660
43028,134661
371686,134662
177357,134663
398743,134664
298682,134665
54870,134666
272079,134667
164716,134668
117052,134669
380648,134670
291639,134671
414112,134672
273737,134673
340858,134674
160549,134675
416135,134676
364083,134677
329132,134678
449478,134679
133169,134680
265678,134681
401570,134682
290215,134683
95781,134684
321199,134685
204682,134686
462655,134687
204977,134688
363753,134689
138680,134690
301249,134691
241089,134692
105089,134693
32927,134694
129527,134695
129559,134696
405538,134697
242369,134698
40621,134699
280443,134700
309340,134701
337425,134702
415796,134703
461687,134704
160551,134705
429674,134706
335579,134707
466462,134708
111183,134709
86363,134710
79829,134711
285070,134712
180769,134713
333752,134714
193663,134715
2635,134716
60877,134717
266841,134718
146772,134719
440337,134720
12661,134721
513,134722
208792,134723
267199,134724
4649,134725
82942,134726
108991,134727
69853,134728
311418,134729
88694,134730
59256,134731
297640,134732
101376,134733
216290,134734
243326,134735
210808,134736
187658,134737
465057,134738
238028,134739
271984,134740
337856,134741
318912,134742
26464,134743
124588,134744
196030,134745
428321,134746
208973,134747
314936,134748
355546,134749
357154,134750
115763,134751
217262,134752
443395,134753
64853,134754
177241,134755
311296,134756
282893,134757
225923,134758
419723,134759
332509,134760
319148,134761
155019,134762
266751,134763
447785,134764
114747,134765
238903,134766
331281,134767
361633,134768
395263,134769
327999,134770
343836,134771
334856,134772
168459,134773
59401,134774
17186,134775
64614,134776
33814,134777
348415,134778
223846,134779
222000,134780
449128,134781
219579,134782
286085,134783
362350,134784
196393,134785
336383,134786
256057,134787
238364,134788
155031,134789
222834,134790
208235,134791
324112,134792
314371,134793
371465,134794
236219,134795
238423,134796
87111,134797
111114,134798
303399,134799
94616,134800
150020,134801
290174,134802
369345,134803
35364,134804
105423,134805
201088,134806
406840,134807
461128,134808
